id;name;type-id;is-active;template-id;parent-id;alt-name;title;h1;show_submenu;index_source;index_state;index_date;index_choose;index_level;descr;text_under_catalog;photo;tax_rate_id;price;old_price;common_quantity;description;1c_catalog_id;1c_product_id;artikul;photos;text_above_catalog;tip;raznovidnost;upravlenie;vyhodnaya_mownost_vt;napryazhenie_v;kolichestvo_svetodiodov_sht;shag_pikselya_mm;gercovka_hz;yarkost_nits;razmer_mm;proizvoditel;best_offers;svetovoj_potok_lm;cvet;temperatura_k;isklyuchit_iz_publikacii_na_veb-vitrine_mag1c;interfejs;razmer_mm_shirina_vysota;brend;new;sila_toka_a;shirina_mm;kratnost_reza_sm
3138;Светодиодный модуль QIANGLI, Q4-PRO(320160),indoor;302;1;1;2257;svetodiodnyj-modul-qiangli-q4-pro-320160-indoor;Светодиодный модуль QIANGLI, Q4-PRO(320160),indoor;Светодиодный модуль QIANGLI, Q4-PRO(320160),indoor;;;;;;;;;/images/cms/data/import_files/8e/8e26dd30a92411edbbad00155d006405_107cb08ea92511edbbad00155d006405.jpg;НДС по ставке 20%;1456;0;0;"SMD2020<br />
SCAN 1/20<br />
<br />
Подробно :   <br />
<br><p><a href="" https://disk.yandex.ru/d/wLz5tyrMSKY1_Q"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p><br />";238e4031-cbb7-4107-9538-8df70738a5fe;8e26dd30-a924-11ed-bbad-00155d006405;Q4PROIND1;path:./images/cms/data/import_files/8e/8e26dd30a92411edbbad00155d006405_05b6424ba92511edbbad00155d006405.jpg|alt:|title:|ord:1,path:./images/cms/data/import_files/8e/8e26dd30a92411edbbad00155d006405_05b642b5a92511edbbad00155d006405.jpg|alt:|title:|ord:1;;;;;24;45416;80/40;4;3840;800;320/160;Qiang Li;;;;;;;;;;;;
3239;Модуль P3.07 SMD 320/160 Royal, уличный, 3840 Hz;303;1;1;2258;modul-p3-07-smd-320-160-royal-ulichnyj-3840-hz;Модуль P3.07 SMD 320/160 Royal, уличный, 3840 Hz;Модуль P3.07 SMD 320/160 Royal, уличный, 3840 Hz;;;;;;;;;/images/cms/data/import_files/34/34907b5040a511eebbb000155d006405_ca11f39f62a311eebbb100155d006405.jpg;НДС по ставке 20%;3493;0;1625;"SMD1415<br />
IC 16169<br />
SCAN 1/13<br />
38шт в коробке";238e4031-cbb7-4107-9538-8df70738a5fe;34907b50-40a5-11ee-bbb0-00155d006405;P3.07OUTROLPRO;path:./images/cms/data/import_files/34/34907b5040a511eebbb000155d006405_c6c3380862a311eebbb100155d006405.png|alt:|title:|ord:1;;;;;45;5;104/52;45476;3840;4500;320/160;Royal;;;;;;;;;;;;
3139;Светодиодный модуль QIANGLI, Q1,25-RGB (320*160),indoor ;302;1;1;2257;svetodiodnyj-modul-qiangli-q1-25-rgb-320-160-indoor;Светодиодный модуль QIANGLI, Q1,25-RGB (320*160),indoor ;Светодиодный модуль QIANGLI, Q1,25-RGB (320*160),indoor ;;;;;;;;;/images/cms/data/import_files/ed/ed65075ba92a11edbbad00155d006405_18268c22a92b11edbbad00155d006405.jpg;НДС по ставке 20%;10622;0;0;"SMD1010<br />
SCAN 1/32<br />
<br />
Подробно :   <br><p><a href="" https://disk.yandex.ru/d/BkZloh68iLCBMQ"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p><br />
<br />";238e4031-cbb7-4107-9538-8df70738a5fe;ed65075b-a92a-11ed-bbad-00155d006405;Q1.25PROIND1;path:./images/cms/data/import_files/ed/ed65075ba92a11edbbad00155d006405_13d46218a92b11edbbad00155d006405.jpg|alt:|title:|ord:1,path:./images/cms/data/import_files/ed/ed65075ba92a11edbbad00155d006405_18268bb8a92b11edbbad00155d006405.jpg|alt:|title:|ord:1;;;;;30;45416;256/128;1.25;3840;600;320/160;Qiang Li;;;;;;;;;;;;
2978;Светодиодный модуль RSH-883 SMD2835, 3LED, 10000K, 160°;276;1;1;2231;svetodiodnyj-modul-rsh-883-smd2835-3led-10000k-160;Светодиодный модуль RSH-883 SMD2835, 3LED, 10000K, 160°;Светодиодный модуль RSH-883 SMD2835, 3LED, 10000K, 160°;;;;;;;;;/images/cms/data/import_files/91/91dcdec5761111edbba900155d006405_9c0d986b97ed11edbbaa00155d006405.png;НДС по ставке 20%;17;0;940;"Размер кристалла              2835<br />
Угол свечения                   160<br />
Степень защиты IP             65<br />
Размер                              64*12*5 мм.<br />
Рабочая температура (℃) -25～+60 <br />
20 в ленте,  в упаковке 200";238e4031-cbb7-4107-9538-8df70738a5fe;91dcdec5-7611-11ed-bba9-00155d006405;ML883TAC;path:./images/cms/data/import_files/91/91dcdec5761111edbba900155d006405_950a4a4397ed11edbbaa00155d006405.jpg|alt:|title:|ord:1,path:./images/cms/data/import_files/91/91dcdec5761111edbba900155d006405_99e4775997ed11edbbaa00155d006405.png|alt:|title:|ord:1;;;;;1;12;3;;;;;;;109;холодный белый;10000;;;;;;;;
3140;Светодиодный модуль QIANGLI, Q4-ECO(320160),indoor;302;1;1;2257;svetodiodnyj-modul-qiangli-q4-eco-320160-indoor;Светодиодный модуль QIANGLI, Q4-ECO(320160),indoor;Светодиодный модуль QIANGLI, Q4-ECO(320160),indoor;;;;;;;;;/images/cms/data/import_files/8c/8cacfea4a92511edbbad00155d006405_a70a8b03a92511edbbad00155d006405.jpg;НДС по ставке 20%;1329;0;0;"SMD2020<br />
SCAN 1/20<br />
<br />
Подробно  :   <br><p><a href="" https://disk.yandex.ru/d/itAZKWHmv0s2Pg"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;8cacfea4-a925-11ed-bbad-00155d006405;Q4ECOIND1;path:./images/cms/data/import_files/8c/8cacfea4a92511edbbad00155d006405_9db32caca92511edbbad00155d006405.jpg|alt:|title:|ord:1,path:./images/cms/data/import_files/8c/8cacfea4a92511edbbad00155d006405_9db32d16a92511edbbad00155d006405.jpg|alt:|title:|ord:1;;;;;24;45416;80/40;4;1920;800;320/160;Qiang Li;;;;;;;;;;;;
3142;Светодиодный модуль QIANGLI, Q1,86-Pro (320*160),indoor;302;1;1;2257;svetodiodnyj-modul-qiangli-q1-86-pro-320-160-indoor;Светодиодный модуль QIANGLI, Q1,86-Pro (320*160),indoor;Светодиодный модуль QIANGLI, Q1,86-Pro (320*160),indoor;;;;;;;;;/images/cms/data/import_files/65/65e23eabc9cc11ebbba400155d003248_6143e9baa93b11edbbad00155d006405.jpg;НДС по ставке 20%;3560;0;0;"SMD1515<br />
SCAN 1/43<br />
<br />
Подробно :   <br><p><a href="" https://disk.yandex.ru/d/btSxzlUOAnjg1A"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;65e23eab-c9cc-11eb-bba4-00155d003248;Q1,86PROIN1;path:./images/cms/data/import_files/65/65e23eabc9cc11ebbba400155d003248_5819ef21a93b11edbbad00155d006405.jpg|alt:|title:|ord:1,path:./images/cms/data/import_files/65/65e23eabc9cc11ebbba400155d003248_5819efafa93b11edbbad00155d006405.jpg|alt:|title:|ord:1;;;;;23;45416;172/86;1.86;3840;600;320/160;Qiang Li;;;;;;;;;;;;
2982;Светодиодный модуль LES-260 SMD2835, 3LED, 9000-11000K, 170°;276;1;1;2231;svetodiodnyj-modul-les-260-smd2835-3led-9000-11000k-170;Светодиодный модуль LES-260 SMD2835, 3LED, 9000-11000K, 170°;Светодиодный модуль LES-260 SMD2835, 3LED, 9000-11000K, 170°;;;;;;;;;/images/cms/data/import_files/fd/fd0cd176a70f11eabba300155d003248_a1c6e4d997dd11edbbaa00155d006405.jpg;НДС по ставке 20%;27;0;0;"Размер кристалла              2835<br />
Угол свечения                    160<br />
Степень защиты IP             65<br />
Размер                              80*18*9.5 мм.<br />
Рабочая температура (℃) -25～+60 <br />
20 в ленте,  в упаковке 100";238e4031-cbb7-4107-9538-8df70738a5fe;fd0cd176-a70f-11ea-bba3-00155d003248;MBX260BC;path:./images/cms/data/import_files/fd/fd0cd176a70f11eabba300155d003248_71d2ee7d97dd11edbbaa00155d006405.png|alt:|title:|ord:1,path:./images/cms/data/import_files/fd/fd0cd176a70f11eabba300155d003248_8b9a329f97dd11edbbaa00155d006405.png|alt:|title:|ord:1,path:./images/cms/data/import_files/fd/fd0cd176a70f11eabba300155d003248_95b054b197dd11edbbaa00155d006405.png|alt:|title:|ord:1,path:./images/cms/data/import_files/fd/fd0cd176a70f11eabba300155d003248_9bfe62d497dd11edbbaa00155d006405.png|alt:|title:|ord:1;;;;;45413;12;3;;;;;;;138;холодный белый;9000-11000;;;;;;;;
3149;Светодиодный модуль QIANGLI, Q3-Pro (192*192),indoor;302;1;1;2257;svetodiodnyj-modul-qiangli-q3-pro-192-192-indoor;Светодиодный модуль QIANGLI, Q3-Pro (192*192),indoor;Светодиодный модуль QIANGLI, Q3-Pro (192*192),indoor;;;;;;;;;/images/cms/data/import_files/71/714d7d77c2c411ebbba400155d003248_7d5312f9bbe211edbbae00155d006405.jpg;НДС по ставке 20%;1594;0;0;"SMD2020<br />
SCAN 1/32<br />
<br />
Подробно :   <br><p><a href=""https://disk.yandex.ru/d/E2egv-NPrw8ROA"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;714d7d77-c2c4-11eb-bba4-00155d003248;Q3PRO192INDMK;path:./images/cms/data/import_files/71/714d7d77c2c411ebbba400155d003248_72f30a5abbe211edbbae00155d006405.jpg|alt:|title:|ord:1,path:./images/cms/data/import_files/71/714d7d77c2c411ebbba400155d003248_786f487cbbe211edbbae00155d006405.jpg|alt:|title:|ord:1;;;;;20;45416;64/64;3;3840;800;192/192;Qiang Li;;;;;;;;;;;;
3165;Модуль P4 SMD 320/160 Royal, интерьерный;302;1;1;2257;modul-p4-smd-320-160-royal-inter-ernyj;Модуль P4 SMD 320/160 Royal, интерьерный;Модуль P4 SMD 320/160 Royal, интерьерный;;;;;;;;;/images/cms/data/import_files/35/35ff9d06cc9c11edbbae00155d006405_f0511534cfba11edbbae00155d006405.jpg;НДС по ставке 20%;1277;0;1069;"3840 Hz<br />
SMD2121<br />
SCAN 1/20<br />
ICN2037<br />
40 шт. в коробке";238e4031-cbb7-4107-9538-8df70738a5fe;35ff9d06-cc9c-11ed-bbae-00155d006405;P4INDROL;path:./images/cms/data/import_files/35/35ff9d06cc9c11edbbae00155d006405_e72dbfcbcfba11edbbae00155d006405.png|alt:|title:|ord:1;;;;;20;5;80/40;4;3840;600;320/160;Royal;;;;;;;;;;;;
3238;Модуль P4 SMD 256/128 Royal, интерьерный;302;1;1;2257;modul-p4-smd-256-128-royal-inter-ernyj;Модуль P4 SMD 256/128 Royal, интерьерный;Модуль P4 SMD 256/128 Royal, интерьерный;;;;;;;;;/images/cms/data/import_files/31/31b9e3f72c6a11eebbb000155d006405_2200c92461ee11eebbb100155d006405.jpg;НДС по ставке 20%;1063;0;1367;"SM16208<br />
SMD2020<br />
56 штук в коробке<br />
<br />
<br><p><a href=""https://disk.yandex.ru/i/5Xvvp60SU9Ppug"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;31b9e3f7-2c6a-11ee-bbb0-00155d006405;P4INDROL256/128;path:./images/cms/data/import_files/31/31b9e3f72c6a11eebbb000155d006405_1b2c0a9a61ee11eebbb100155d006405.png|alt:|title:|ord:1;;;;;15;5;64/32;4;1920;600;256/128;Royal;;;;;;;;;;;;
3075;Оптоволоконный модуль 10G SFP-S 1310NM;295;1;1;2250;optovolokonnyj-modul-10g-sfp-s-1310nm;Оптоволоконный модуль 10G SFP-S 1310NM;Оптоволоконный модуль 10G SFP-S 1310NM;;;;;;;;;/images/cms/data/import_files/49/49a7507ea78f11edbbad00155d006405_55125377a78f11edbbad00155d006405.jpg;НДС по ставке 20%;12853;0;0;"Конвертер до 10 км<br />
<br />
<br><p><a href=""https://disk.yandex.ru/i/Peflywh9kWUKIQ"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;49a7507e-a78f-11ed-bbad-00155d006405;OM-10GSFPS ;;;;Оптоволоконный к-р;;;;;;;;;;;;;;;;;;;;;
3009;Светодиодный модуль LES-106 SMD5050, 3LED, Epoxy, RGB, 120°;276;1;1;2231;svetodiodnyj-modul-les-106-smd5050-3led-epoxy-rgb-120;Светодиодный модуль LES-106 SMD5050, 3LED, Epoxy, RGB, 120°;Светодиодный модуль LES-106 SMD5050, 3LED, Epoxy, RGB, 120°;;;;;;;;;/images/cms/data/import_files/c1/c172d971198711e9a20c00155d00321d_e2e53db2972c11edbbaa00155d006405.jpg;НДС по ставке 20%;19;0;4716;"Размер кристалла              5050<br />
Угол свечения                    120<br />
Степень защиты IP             65<br />
Размер                             78х15х5<br />
Рабочая температура (℃) -25～+60 <br />
20 в ленте,  в упаковке 100";238e4031-cbb7-4107-9538-8df70738a5fe;c172d971-1987-11e9-a20c-00155d00321d;MDQ106B;;;;;;0.72;12;3;;;;;;1;;RGB;;;;;;;;;
3015;Светодиодный модуль RSH-882 SMD2835, 2LED, 4000K, 160°;276;1;1;2231;svetodiodnyj-modul-rsh-882-smd2835-2led-4000k-160;Светодиодный модуль RSH-882 SMD2835, 2LED, 4000K, 160°;Светодиодный модуль RSH-882 SMD2835, 2LED, 4000K, 160°;;;;;;;;;/images/cms/data/import_files/b5/b55f865a760d11edbba900155d006405_7ec88a2e9d7111edbbaa00155d006405.png;НДС по ставке 20%;15;0;1150;"Размер кристалла              2835<br />
Угол свечения                   160<br />
Степень защиты IP             65<br />
Размер                              49*12.6*5.2 мм.<br />
Рабочая температура (℃) -25～+60 <br />
20 в ленте,  в упаковке 200";238e4031-cbb7-4107-9538-8df70738a5fe;b55f865a-760d-11ed-bba9-00155d006405;ML882TAW;path:./images/cms/data/import_files/b5/b55f865a760d11edbba900155d006405_73bce4639d7111edbbaa00155d006405.png|alt:|title:|ord:1,path:./images/cms/data/import_files/b5/b55f865a760d11edbba900155d006405_7d75eabd9d7111edbbaa00155d006405.png|alt:|title:|ord:1;;;;;0.7;12;2;;;;;;;53;тёплый белый;4000;;;;;;;;
3247;Светодиодный модуль Dahua интерьерный P2,5 320x160 3840 Hz;302;1;1;2257;svetodiodnyj-modul-dahua-inter-ernyj-p2-5-320x160-3840-hz;Светодиодный модуль Dahua интерьерный P2,5 320x160 3840 Hz;Светодиодный модуль Dahua интерьерный P2,5 320x160 3840 Hz;;;;;;;;;/images/cms/data/import_files/db/db033cbf771611eebbb100155d006405_4ff6d52f789611eebbb100155d006405.jpg;НДС по ставке 20%;2366;0;0;"SMD2121<br />
SCAN 1/32<br />
без маски<br />
<br />
ПОДРОБНО : <br><p><a href=""https://disk.yandex.ru/d/ed44DnDgqWEsSQ"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;db033cbf-7716-11ee-bbb1-00155d006405;P4INDPRODAH;path:./images/cms/data/import_files/db/db033cbf771611eebbb100155d006405_4a861b9c789611eebbb100155d006405.png|alt:|title:|ord:1;;;;;25;5;128/64;;3840;600;320/160;Dahua;;;;;;;;;;;;
