id;name;type-id;is-active;template-id;parent-id;alt-name;title;h1;show_submenu;index_source;index_state;index_date;index_choose;index_level;descr;text_under_catalog;photo;tax_rate_id;price;old_price;common_quantity;description;1c_catalog_id;1c_product_id;artikul;photos;text_above_catalog;tip;raznovidnost;upravlenie;vyhodnaya_mownost_vt;napryazhenie_v;kolichestvo_svetodiodov_sht;shag_pikselya_mm;gercovka_hz;yarkost_nits;razmer_mm;proizvoditel;best_offers;svetovoj_potok_lm;cvet;temperatura_k;isklyuchit_iz_publikacii_na_veb-vitrine_mag1c;interfejs;razmer_mm_shirina_vysota;brend;new;sila_toka_a;shirina_mm;kratnost_reza_sm
2797;HD-A30+;293;1;1;2248;hd-a31;HD-A30+;HD-A30+;;;;;;;;;/images/cms/data/import_files/61/6154841270c811e6bea5d850e610b119_375fcff6a57211edbbac00155d006405.png;НДС по ставке 20%;11897;0;0;"Управление асинхронное<br />
LAN, U-Disk вход<br />
Поддерживаемые разрешения: 1280×1024, 1024×1200, 1600×848, 1970×712, 2048×668<br />
Максимальное разрешение по ширине 3840 пикселей<br />
Максимальное разрешение по высоте 2048 пикселей<br />
Объем памяти 4 Гб";238e4031-cbb7-4107-9538-8df70738a5fe;61548412-70c8-11e6-bea5-d850e610b119;HD-A30+;;;Контроллер;Полноцветный;Асинхронный;;;;;;;;;;;;;;USB, Ethernet;;;;;;
2812;HD-A5;293;1;1;2248;hd-a5;HD-A5;HD-A5;;;;;;;;;/images/cms/data/import_files/05/05805da0ee5611e9bb9900155d005023_bdca8ea4a57311edbbac00155d006405.jpg;НДС по ставке 20%;25241;0;5;"Управление асинхронное/синхронное<br />
100M/1000M RJ45 Ethernet, Wi-Fi, 3G/4G, LAN, USBвход<br />
Поддерживаемые разрешения: 1.3 млн. пикс. (1280*1024)<br />
Максимальное разрешение по ширине 16384 пикселей<br />
Максимальное разрешение по высоте 2048 пикселей<br />
Объем памяти 8 Гб<br />
<br />
Подробнее :  <br><p><a href=""https://disk.yandex.ru/i/Oic8w4hBlnUipw"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;05805da0-ee56-11e9-bb99-00155d005023;HD-A5;;;Контроллер;Полноцветный;DUAL MODE;;;;;;;;;;;;;;USB, WiFi, Ethernet;;;;;;
2839;HD-U6B;293;1;1;2248;hd-u6b;HD-U6B;HD-U6B;;;;;;;;;/images/cms/data/import_files/c5/c598a34e105211e7beb570188bcd111c_e5b8ac1ea62a11edbbad00155d006405.png;НДС по ставке 20%;587;0;243;"Разрешение один цввет: 1024*48<br />
Разрешение два цвета: 512*48<br />
3-T12<br />
USB<br />
Датчик температуры, ИК-Пульт (опционально)<br />";238e4031-cbb7-4107-9538-8df70738a5fe;c598a34e-1052-11e7-beb5-70188bcd111c;HDU6B;;;Контроллер;Монохромный;;;;;;;;;;;;;;;USB;;;;;;
2846;HD-W0;293;1;1;2248;hd-w00;HD-W00;HD-W00;;;;;;;;;/images/cms/data/import_files/a6/a61e8ed4ee5711e9bb9900155d005023_0caf0dada69f11edbbad00155d006405.png;НДС по ставке 20%;772;0;30;"Одноцветный: 10К пикселей<br />
Разрешение: Монохром 320х16 - 320х32<br />
Максимальная длина: 320пикс";238e4031-cbb7-4107-9538-8df70738a5fe;a61e8ed4-ee57-11e9-bb99-00155d005023;HDW0;;;Контроллер;Монохромный;;;;;;;;;;;;;;;WiFi;;;;;;
2868;HD-D1;293;1;1;2248;hd-d1;HD-D1;HD-D1;;;;;;;;;/images/cms/data/import_files/87/879eb5d555e711e59b823c970e8088b8_96347980a61a11edbbad00155d006405.png;НДС по ставке 20%;7224;0;2;"Разрешение    384*256<br />
Асинхронный <br />
Память            512 мб. <br />
Выходы           2pin 5V Power x1, 10/100M RJ45 x1, USB 2.0 x1, Stereo audio x1";238e4031-cbb7-4107-9538-8df70738a5fe;879eb5d5-55e7-11e5-9b82-3c970e8088b8;HD-D1;;;Контроллер;Полноцветный;Асинхронный;;;;;;;;;;;;;;USB, Ethernet;;;;;;
2880;HD-W63;293;1;1;2248;hd-w63;HD-W63;HD-W63;;;;;;;;;/images/cms/data/import_files/c5/c598a354105211e7beb570188bcd111c_88a969eba6a211edbbad00155d006405.jpg;НДС по ставке 20%;2518;0;0;"Контроллер HD-W63<br />
Одноцветный: 131К пикселей<br />
Разрешение: Монохром 3072х16 - 1024х128<br />
Разрешение: Полноцвет 384х48<br />
Максимальная длина: 3072пикс";238e4031-cbb7-4107-9538-8df70738a5fe;c598a354-1052-11e7-beb5-70188bcd111c;HDW63;;;Контроллер;Монохромный;;;;;;;;;;;;;;;USB, WiFi;;;;;;
2889;HD-T901;293;1;1;2248;hd-t901;HD-T901;HD-T901;;;;;;;;;/images/cms/data/import_files/ea/ea08eaccd1ce11e8a20500155d00321d_9ac900dea62611edbbad00155d006405.jpg;НДС по ставке 20%;7080;0;0;"Диапазон: 1280 * 1024 @ 60Hz, 2048 * 1024 @ 30Hz<br />
<br />
Подробнее :    <br />
<br><p><a href=""https://disk.yandex.ru/i/BNF7tGZORelNZQ"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p><br />";238e4031-cbb7-4107-9538-8df70738a5fe;ea08eacc-d1ce-11e8-a205-00155d00321d;HDT901;path:./images/cms/data/import_files/ea/ea08eaccd1ce11e8a20500155d00321d_9ac90074a62611edbbad00155d006405.png|alt:|title:|ord:1;;Контроллер;Полноцветный;Синхронный;;;;;;;;;;;;;;Ethernet;;;;;;
2895;HD-C36C;293;1;1;2248;hd-c36c;HD-C36C;HD-C36C;;;;;;;;;/images/cms/data/import_files/4e/4e2a245a1aba11ecbba500155d003248_32e09276a61711edbbad00155d006405.png;НДС по ставке 20%;13703;0;39;"1. Максимальная загрузка: 524,288 пикселей, 1024*512.<br />
2. Максимальная ширина 8192 пикселя, макс. высота  1024.<br />
3. Оснащен Wi-Fi, управление мобильным приложением.<br />
4. Поддерживает подключение 4G модуля, удаленное управление через Интернет.<br />
<br />
Подробнее : <br />
<br><p><a href=""https://disk.yandex.ru/i/Z9wsYJE0LpRtJQ"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p><br />";238e4031-cbb7-4107-9538-8df70738a5fe;4e2a245a-1aba-11ec-bba5-00155d003248;HDC36C;;;Контроллер;Полноцветный;Асинхронный;;;;;;;;;;;;;;USB, WiFi, Ethernet;;;;;;
2954;HD-W60-75;293;1;1;2248;hd-w60-75;HD-W60-75;HD-W60-75;;;;;;;;;/images/cms/data/import_files/ea/ea08eacdd1ce11e8a20500155d00321d_442421c7a6a111edbbad00155d006405.jpg;НДС по ставке 20%;1278;0;0;"Одноцветный: 40К пикселей<br />
Разрешение: Полноцвет 1280x32 - 640х64<br />
Максимальная длина: 1280пикс<br />
Память: 8Мб Градация: 256";238e4031-cbb7-4107-9538-8df70738a5fe;ea08eacd-d1ce-11e8-a205-00155d00321d;HDW6075;;;Контроллер;Полноцветный;Асинхронный;;;;;;;;;;;;;;USB, WiFi;;;;;;
3002;HD-D15;293;1;1;2248;hd-d15;HD-D15;HD-D15;;;;;;;;;/images/cms/data/import_files/8c/8c9ccc5fcd9011e9bb9900155d005023_68bbfdaea61b11edbbad00155d006405.jpg;НДС по ставке 20%;3506;0;0;"Разрешение     640/64, 320/128<br />
Асинхронный <br />
5V Power x1, 10/100M RJ45 x1, USB 2.0 x1, 4Port of HUB75<br />
Память            256 Мб.<br />
<br />
Подробнее :   <br><p><a href=""https://disk.yandex.ru/i/d2qGdqhf6Yuciw"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;8c9ccc5f-cd90-11e9-bb99-00155d005023;HDD15;;;Контроллер;Полноцветный;Асинхронный;;;;;;;;;;;;;;USB, Ethernet;;;;;;
3074;HD-W03;293;1;1;2248;hd-w03;HD-W03;HD-W03;;;;;;;;;/images/cms/data/import_files/b1/b196ba03a69f11edbbad00155d006405_bfddc47aa69f11edbbad00155d006405.jpg;НДС по ставке 20%;1276;0;42;"Одноцветный: 10К пикселей<br />
Разрешение: 512х48, 3хHUB12<br />
2xHUB12";238e4031-cbb7-4107-9538-8df70738a5fe;b196ba03-a69f-11ed-bbad-00155d006405;HD-W03;;;Контроллер;Монохромный;;;;;;;;;;;;;;;WiFi;;;;;;
3168;HD-C36;293;1;1;2248;hd-c36;HD-C36;HD-C36;;;;;;;;;/images/cms/data/import_files/30/307b2936e27911edbbaf00155d006405_ecdd2de6f89611edbbb000155d006405.png;НДС по ставке 20%;13703;0;7;"1. Максимальная загрузка: 524,288 пикселей, 1024*512.<br />
2. Максимальная ширина 8192 пикселя, макс. высота  1024.<br />
3. Оснащен Wi-Fi, управление мобильным приложением.<br />
4. Поддерживает подключение 4G модуля, удаленное управление через Интернет.<br />
<br />
Подробнее : <br />
<br><p><a href=""https://disk.yandex.ru/i/Z9wsYJE0LpRtJQ"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;307b2936-e279-11ed-bbaf-00155d006405;HDC36;;;Контроллер;Полноцветный;Асинхронный;;;;;;;;;;;;;;USB, WiFi, Ethernet;;;;;;
3233;HD-W6B;293;1;1;2248;hd-w6b;HD-W6B;HD-W6B;;;;;;;;;/images/cms/data/import_files/0d/0d78eb0a592611eebbb000155d006405_71b46ef95b7111eebbb000155d006405.png;НДС по ставке 20%;1169;0;47;Одноцветный - 1024*48 пикселей<br />;238e4031-cbb7-4107-9538-8df70738a5fe;0d78eb0a-5926-11ee-bbb0-00155d006405;HDW6B;;;Контроллер;Монохромный;;;;;;;;;;;;;;;USB, WiFi;;;;;;
3236;HD-A4L;293;1;1;2248;hd-a4l;HD-A4L;HD-A4L;;;;;;;;;/images/cms/data/import_files/e5/e5bbb9b72ba511eebbb000155d006405_853296955b9d11eebbb000155d006405.png;НДС по ставке 20%;23717;0;1;"Управление асинхронное/синхронное<br />
100M/1000M RJ45 Ethernet, Wi-Fi, 3G/4G, LAN, USBвход<br />
Поддерживаемые разрешения: 655 360 пикс. <br />
Максимальное разрешение по ширине 16384 пикселей<br />
Максимальное разрешение по высоте 4096 пикселей<br />
Объем памяти 16 Гб<br />
<br />
Подробно :   <br><p><a href=""https://disk.yandex.ru/d/x1JCqUJYqJMf0w"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;e5bbb9b7-2ba5-11ee-bbb0-00155d006405;HD-A4L;;;Контроллер;Полноцветный;DUAL MODE;;;;;;;;;;;;;;USB, WiFi, Ethernet;;;;;;
3245;HD-E62;293;1;1;2248;hd-e62;HD-E62;HD-E62;;;;;;;;;/images/cms/data/import_files/62/628b80baf73111e6beb170188bcd111c_0de4b87a636111eebbb100155d006405.png;НДС по ставке 20%;1807;0;82;"Одноцветный: 65К пикселей<br />
Разрешение: Монохром 2048х16 - 1024х64<br />
Максимальная высота：64пикс<br />
Максимальная длина: 2048пикс";238e4031-cbb7-4107-9538-8df70738a5fe;628b80ba-f731-11e6-beb1-70188bcd111c;HDE62;;;Контроллер;Монохромный;;;;;;;;;;;;;;;USB, Ethernet;;;;;;
3156;Передающая карта Novastar MCTRL 700;295;1;1;2250;peredayuwaya-karta-novastar-mctrl-700;Передающая карта Novastar MCTRL 700;Передающая карта Novastar MCTRL 700;;;;;;;;;/images/cms/data/import_files/42/42635577c70e11edbbae00155d006405_7676393106bd11eebbb000155d006405.jpg;НДС по ставке 20%;33459;0;0;"2,3 млн пикс.<br />
макс. ширина или высота 3840 пикс.<br />
6 выходов<br />
<br />
Степень защиты : IP20<br />
Размер : 417x157x59<br />
Вес : 548 гр<br />
Количество в коробке : 1<br />
<br />
Подробно :   <br><p><a href=""https://disk.yandex.ru/i/aLlYhGccWw1cBg"" target=""_blank""><strong>СКАЧАТЬ</strong></a></p>";238e4031-cbb7-4107-9538-8df70738a5fe;42635577-c70e-11ed-bbae-00155d006405;MCTRL700;path:./images/cms/data/import_files/42/42635577c70e11edbbae00155d006405_7370f4f306bd11eebbb000155d006405.png|alt:|title:|ord:1;;Контроллер;Контроллер;;;;;;;;;;;;;;;;;;;;;
